number,product_code,image_url
1437,4590,https://drop.seltu.pl/images/colibra/4590/69247-Naszyjnik-z-kamieniem-DALILA-C23ZWE331AU-4590-C23/ZWE/33/1AU.jpg
1438,4591,https://drop.seltu.pl/images/colibra/4591/64960-Bransoletka-z-kamieniem-DALILA-B23ZWE331AU-4591-B23/ZWE/33/1AU.jpg
1439,4591,https://drop.seltu.pl/images/colibra/4591/67714-Bransoletka-z-kamieniem-DALILA-B23ZWE331AU-4591-B23/ZWE/33/1AU.jpg
1440,4593,https://drop.seltu.pl/images/colibra/4593/68607-Skorzana-zielona-bransoletkaB23LAT021Au-4593-B23/LAT/02/1AU.jpg
1441,4599,https://drop.seltu.pl/images/colibra/4599/64970-Kolczyki-z-perelkami-P23LAT022Au-4599-P23/LAT/02/2AU.jpg
1442,4599,https://drop.seltu.pl/images/colibra/4599/68953-Kolczyki-z-perelkami-P23LAT022Au-4599-P23/LAT/02/2AU.jpg
1443,4602,https://drop.seltu.pl/images/colibra/4602/69253-Bransoletka-z-kolekcji-MODERN-B23WIO64AU-4602-B23/WIO/64AU.jpg
1444,4607,https://drop.seltu.pl/images/colibra/4607/65003-Kolczyki-z-niebieskimi-koralikami-P23LAT12Au-4607-P23/LAT/12AU.jpg
1445,4612,https://drop.seltu.pl/images/colibra/4612/65583-Lancuszek-z-podluzna-zawieszkaC23LAT06AU-4612-C23/LAT/06AU.jpg
1446,4615,https://drop.seltu.pl/images/colibra/4615/68675-Kolczyki-azurowy-listek-P23LAT10AU-4615-P23/LAT/10AU.jpg
1447,4616,https://drop.seltu.pl/images/colibra/4616/68506-Lancuszek-z-azurowym-listkiemC23LAT10AU-4616-C23/LAT/10AU.jpg
1448,4618,https://drop.seltu.pl/images/colibra/4618/70101-Naszyjnik-z-sercem-z-kolekcji-BELLA-C23ZWE42AU-4618-C23/ZWE/42AU.jpg
1449,4623,https://drop.seltu.pl/images/colibra/4623/65585-Lancuszek-z-zawieszka-C23LAT07AU-4623-C23/LAT/07AU.jpg
1450,4625,https://drop.seltu.pl/images/colibra/4625/68620-Naszyjnik-z-diamentem-MONROE-C23ZWE43AU-4625-C23/ZWE/43AU.jpg
1451,4629,https://drop.seltu.pl/images/colibra/4629/65406-Naszyjnik-tylprzod-z-kamyczkami-C23LAT37AU-4629-C23/LAT/37AU.jpg
1452,4629,https://drop.seltu.pl/images/colibra/4629/65470-Naszyjnik-tylprzod-z-kamyczkami-C23LAT37AU-4629-C23/LAT/37AU.jpg
1453,4630,https://drop.seltu.pl/images/colibra/4630/66262-Naszyjnik-tylprzod-z-kamyczkami-C23LAT31AU-4630-C23/LAT/31AU.jpg
1454,4630,https://drop.seltu.pl/images/colibra/4630/66264-Naszyjnik-tylprzod-z-kamyczkami-C23LAT31AU-4630-C23/LAT/31AU.jpg
1455,4636,https://drop.seltu.pl/images/colibra/4636/68996-Naszyjnik-z-sercem-kolekcja-BELLAC23ZWE421AU-4636-C23/ZWE/42/1AU.jpg
1456,4640,https://drop.seltu.pl/images/colibra/4640/65139-Kolczyki-wiszace-serca-P23LAT23AU-4640-P23/LAT/23AU.jpg
1457,4640,https://drop.seltu.pl/images/colibra/4640/68908-Kolczyki-wiszace-serca-P23LAT23AU-4640-P23/LAT/23AU.jpg
1458,4642,https://drop.seltu.pl/images/colibra/4642/70224-Bransoletka-B23LAT24AU-4642-B23/LAT/24AU.jpg
1459,4645,https://drop.seltu.pl/images/colibra/4645/65847-Naszyjnik-C23LAT24AU-4645-C23/LAT/24AU.jpg
1460,4648,https://drop.seltu.pl/images/colibra/4648/67118-Lancuszek-tylprzod-z-serduszkamiC23LAT35AU-4648-C23/LAT/35AU.jpg
1461,4648,https://drop.seltu.pl/images/colibra/4648/67121-Lancuszek-tylprzod-z-serduszkamiC23LAT35AU-4648-C23/LAT/35AU.jpg
1462,4650,https://drop.seltu.pl/images/colibra/4650/65408-Lancuszek-tylprzod-z-kamyczkami-C23LAT28AU-4650-C23/LAT/28AU.jpg
1463,4651,https://drop.seltu.pl/images/colibra/4651/65587-Lancuszek-tylprzod-z-kamyczkami-C23LAT30AU-4651-C23/LAT/30AU.jpg
1464,4651,https://drop.seltu.pl/images/colibra/4651/65614-Lancuszek-tylprzod-z-kamyczkami-C23LAT30AU-4651-C23/LAT/30AU.jpg
1465,4652,https://drop.seltu.pl/images/colibra/4652/65410-Lancuszek-tylprzod-z-perelkami-C23LAT38AU-4652-C23/LAT/38AU.jpg
1466,4652,https://drop.seltu.pl/images/colibra/4652/65473-Lancuszek-tylprzod-z-perelkami-C23LAT38AU-4652-C23/LAT/38AU.jpg
1467,4654,https://drop.seltu.pl/images/colibra/4654/69434-Naszyjnik-tylprzod-z-kamyczkami-C23LAT27AU-4654-C23/LAT/27AU.jpg
1468,4654,https://drop.seltu.pl/images/colibra/4654/69446-Naszyjnik-tylprzod-z-kamyczkami-C23LAT27AU-4654-C23/LAT/27AU.jpg
1469,4658,https://drop.seltu.pl/images/colibra/4658/65413-Lancuszek-tylprzod-z-perelkami-C23LAT33AU-4658-C23/LAT/33AU.jpg
1470,4658,https://drop.seltu.pl/images/colibra/4658/65474-Lancuszek-tylprzod-z-perelkami-C23LAT33AU-4658-C23/LAT/33AU.jpg
1471,4662,https://drop.seltu.pl/images/colibra/4662/66475-Naszyjnik-tylprzod-z-kamyczkami-C23LAT32AU-4662-C23/LAT/32AU.jpg
1472,4662,https://drop.seltu.pl/images/colibra/4662/66477-Naszyjnik-tylprzod-z-kamyczkami-C23LAT32AU-4662-C23/LAT/32AU.jpg
1473,4664,https://drop.seltu.pl/images/colibra/4664/67949-Naszyjnik-tylprzod-z-perelkami-C23LAT29AU-4664-C23/LAT/29AU.jpg
1474,4664,https://drop.seltu.pl/images/colibra/4664/67960-Naszyjnik-tylprzod-z-perelkami-C23LAT29AU-4664-C23/LAT/29AU.jpg
1475,4668,https://drop.seltu.pl/images/colibra/4668/67951-Naszyjnik-tylprzod-z-kamyczkami-C23LAT34AU-4668-C23/LAT/34AU.jpg
1476,4668,https://drop.seltu.pl/images/colibra/4668/67961-Naszyjnik-tylprzod-z-kamyczkami-C23LAT34AU-4668-C23/LAT/34AU.jpg
1477,4672,https://drop.seltu.pl/images/colibra/4672/65490-Choker-ze-sloncem-i-ksiezycami-C21WIO100AG-4672-C21/WIO/100AG.jpg
1478,4673,https://drop.seltu.pl/images/colibra/4673/65492-Kolczyki-prostokat-z-misiem-Teddy-P21WIO105AG-4673-P21/WIO/105AG.jpg
1479,4674,https://drop.seltu.pl/images/colibra/4674/65561-Naszyjnik-z-misiem-Teddy-Love-C21WIO78AG-4674-C21/WIO/78AG.jpg
1480,4677,https://drop.seltu.pl/images/colibra/4677/65504-Bransoletka-skora-w-kolorze-rozowym-B22wio094-4677-B22/WIO/09/4.jpg
1481,4679,https://drop.seltu.pl/
1482,4680,https://drop.seltu.pl/
1483,4682,https://drop.seltu.pl/
1484,4684,https://drop.seltu.pl/images/colibra/4684/65626-Bransoletka-z-7-monetami-B15MON26AG-4684-B15/MON/26AG.jpg
1485,4713,https://drop.seltu.pl/
1486,4714,https://drop.seltu.pl/
1487,4715,https://drop.seltu.pl/
1488,4716,https://drop.seltu.pl/
1489,4719,https://drop.seltu.pl/
1490,4753,https://drop.seltu.pl/images/colibra/4753/65625-Naszyjnik-z-kwiatkiem-SwarovskiC11011Ag-4753-C11011AG.jpg
1491,4757,https://drop.seltu.pl/images/colibra/4757/70302-Dlugie-kolczyki-z-literkami-RB-P22ZIM11AU-4757-P22/ZIM/11AU.jpg
1492,4767,https://drop.seltu.pl/images/colibra/4767/66778-Kolczyki-z-kamyczkami-P23LAT34Au-4767-P23/LAT/34AU.jpg
1493,4768,https://drop.seltu.pl/images/colibra/4768/66774-Kolczyki-z-kamyczkami-P23LAT30Au-4768-P23/LAT/30AU.jpg
1494,4769,https://drop.seltu.pl/images/colibra/4769/67956-Kolczyki-z-kolorowymi-kamyczkami-P23LAT27AU-4769-P23/LAT/27AU.jpg
1495,4770,https://drop.seltu.pl/images/colibra/4770/67955-Kolczyki-z-perelkami-P23LAT33AU-4770-P23/LAT/33AU.jpg
1496,4774,https://drop.seltu.pl/images/colibra/4774/67260-Lancuszek-do-okularow-OK23LAT47Au-4774-OK23/LAT/47AU.jpg
1497,4778,https://drop.seltu.pl/images/colibra/4778/65642-Pudelko-czarne-65-x65x25-mm-EKOPUDELKO05EKOCZ-4778-PUDEŁKO/05/EKO/CZ.jpg
1498,4778,https://drop.seltu.pl/images/colibra/4778/65643-Pudelko-czarne-65-x65x25-mm-EKOPUDELKO05EKOCZ-4778-PUDEŁKO/05/EKO/CZ.jpg
1499,4779,https://drop.seltu.pl/images/colibra/4779/65651-Pudelko-168X168X32-PUDELKO03ROZ-4779-PUDEŁKO/03/RÓŻ.jpg
1500,4779,https://drop.seltu.pl/images/colibra/4779/65711-Pudelko-168X168X32-PUDELKO03ROZ-4779-PUDEŁKO/03/RÓŻ.jpg
1501,4780,https://drop.seltu.pl/images/colibra/4780/65646-Pudelko-86X86X26-pudrowy-roz-PUDELKO02ROZ-4780-PUDEŁKO/02/RÓŻ.jpg
1502,4780,https://drop.seltu.pl/images/colibra/4780/65647-Pudelko-86X86X26-pudrowy-roz-PUDELKO02ROZ-4780-PUDEŁKO/02/RÓŻ.jpg
1503,4781,https://drop.seltu.pl/images/colibra/4781/65644-Pudelko-czarne-86x86x30mm-EKO-PUDELKO04EKOCZ-4781-PUDEŁKO/04/EKO/CZ.jpg
1504,4781,https://drop.seltu.pl/images/colibra/4781/65645-Pudelko-czarne-86x86x30mm-EKO-PUDELKO04EKOCZ-4781-PUDEŁKO/04/EKO/CZ.jpg
1505,4782,https://drop.seltu.pl/images/colibra/4782/65640-Pudelko-65x65X25-pudrowy-roz-PUDELKO01ROZ-4782-PUDEŁKO/01/RÓŻ.jpg
1506,4782,https://drop.seltu.pl/images/colibra/4782/65641-Pudelko-65x65X25-pudrowy-roz-PUDELKO01ROZ-4782-PUDEŁKO/01/RÓŻ.jpg
1507,4788,https://drop.seltu.pl/images/colibra/4788/69305-Bransoletka-z-sercem-ANGEL-B23ZWE591AU-4788-B23/ZWE/59/1AU.jpg
1508,4789,https://drop.seltu.pl/images/colibra/4789/69318-Naszyjnik-z-sercem-ANGEL-C23ZWE591AU-4789-C23/ZWE/59/1AU.jpg
1509,4790,https://drop.seltu.pl/images/colibra/4790/69359-Naszyjnik-z-sercem-ANGEL-C23ZWE60AU-4790-C23/ZWE/60AU.jpg
1510,4806,https://drop.seltu.pl/images/colibra/4806/68241-Kolczyki-szesciany-z-krysztalkami-P23LAT51AU-4806-P23/LAT/51AU.jpg
1511,4824,https://drop.seltu.pl/images/colibra/4824/68428-Lancuszek-z-kuleczkami-C23LAT54AU-4824-C23/LAT/54AU.jpg
1512,4827,https://drop.seltu.pl/images/colibra/4827/69360-Naszyjnik-z-sercem-ANGEL-C23ZWE601AU-4827-C23/ZWE/60/1AU.jpg
1513,4833,https://drop.seltu.pl/images/colibra/4833/70219-Bransoletka-z-kuleczkami-B23LAT54AU-4833-B23/LAT/54AU.jpg
1514,4834,https://drop.seltu.pl/images/colibra/4834/68948-Bransoletka-z-kuleczkami-B23LAT54NAU-4834-B23/LAT/54/NAU.jpg
1515,4844,https://drop.seltu.pl/images/colibra/4844/65913-Bransoletka-z-7-monetami-B15MON26AG-4844-B15/MON/26AG.jpg
1516,4845,https://drop.seltu.pl/images/colibra/4845/65912-Naszyjnik-z-misiem-Teddy-Love-C21WIO78AG-4845-C21/WIO/78AG.jpg
1517,4853,https://drop.seltu.pl/images/colibra/4853/67193-Zawieszka-plasterek-A23SET021AU-4853-A23/SET/02/1AU.jpg
1518,4854,https://drop.seltu.pl/images/colibra/4854/68284-Lancuszek-z-kuleczkami-45-cm-C23SET01AU-4854-C23/SET/01AU.jpg
1519,4855,https://drop.seltu.pl/images/colibra/4855/69876-Lancuszek-z-kuleczkami-50-cm-C23SET011AU-4855-C23/SET/01/1AU.jpg
1520,4856,https://drop.seltu.pl/images/colibra/4856/67048-Lancuszek-z-kuleczkami-60-cm-C23SET012AU-4856-C23/SET/01/2AU.jpg
1521,4857,https://drop.seltu.pl/images/colibra/4857/70704-Lancuszek-z-kuleczkami-70-cm-C23SET013AU-4857-C23/SET/01/3AU.jpg
1522,4861,https://drop.seltu.pl/images/colibra/4861/69627-Lancuszek-typu-Rolo-45-cm-C23SET04AU-4861-C23/SET/04AU.jpg
1523,4863,https://drop.seltu.pl/images/colibra/4863/69471-Lancuszek-typu-Rolo-50-cm-C23SET041AU-4863-C23/SET/04/1AU.jpg
1524,4864,https://drop.seltu.pl/images/colibra/4864/70705-Lancuszek-typu-Rolo-60-cm-C23SET042AU-4864-C23/SET/04/2AU.jpg
1525,4865,https://drop.seltu.pl/images/colibra/4865/67052-Lancuszek-typu-Rolo-70-cm-C23SET043AU-4865-C23/SET/04/3AU.jpg
1526,4876,https://drop.seltu.pl/images/colibra/4876/69679-Kolczyki-RB-P23LAT45AU-4876-P23/LAT/45AU.jpg
1527,4890,https://drop.seltu.pl/images/colibra/4890/66525-Naszyjnik-z-agatami-i-sercem-C23LAT67AU-4890-C23/LAT/67AU.jpg
1528,4890,https://drop.seltu.pl/images/colibra/4890/68512-Naszyjnik-z-agatami-i-sercem-C23LAT67AU-4890-C23/LAT/67AU.jpg
1529,4911,https://drop.seltu.pl/images/colibra/4911/70730-Kolczyki-azurowe-serca-P22JES1921AU-4911-P22/JES/192/1AU.jpg
1530,4926,https://drop.seltu.pl/images/colibra/4926/68256-Naszyjnik-z-lisciem-z-kolekcji-Eden-C23LAT53AU-4926-C23/LAT/53AU.jpg
1531,4927,https://drop.seltu.pl/images/colibra/4927/70943-Naszyjnik-z-krzyzykiem-C23LAT72AU-4927-C23/LAT/72AU.jpg
1532,4932,https://drop.seltu.pl/images/colibra/4932/71001-Naszyjnik-z-malachitem-DALILA-C23ZWE57AU-4932-C23/ZWE/57AU.jpg
1533,4934,https://drop.seltu.pl/images/colibra/4934/70854-Naszyjnik-z-wazka-i-onyksami-C22WAZ241AU-4934-C22/WAŻ/24/1AU.jpg
1534,4935,https://drop.seltu.pl/images/colibra/4935/69390-Naszyjnik---krawatka-z-sercem-C23KOR164AU-4935-C23/KOR/164AU.jpg
1535,4936,https://drop.seltu.pl/images/colibra/4936/67789-Naszyjnik-z-onyksami-z-krzyzykiem-C23KOR165Au-4936-C23/KOR/165AU.jpg
1536,4973,https://drop.seltu.pl/images/colibra/4973/67889-Kolia-kwiatuszki-z-krysztalkami-C8155AGBIEL-4973-C8155AG/BIEL.jpg
1537,4976,https://drop.seltu.pl/images/colibra/4976/67150-Naszyjnik-z-margaretka-C23LAT80AU-4976-C23/LAT/80AU.jpg
1538,4992,https://drop.seltu.pl/images/colibra/4992/67499-Kolia-z-bialymi-kwiatuszkami-C8171AGBIEL-4992-C8171AG/BIEL.jpg
1539,4993,https://drop.seltu.pl/images/colibra/4993/67743-Kolczyki-kwiatuszki-P81561AGBIEL-4993-P8156/1AG/BIEL.jpg
1540,4993,https://drop.seltu.pl/images/colibra/4993/67897-Kolczyki-kwiatuszki-P81561AGBIEL-4993-P8156/1AG/BIEL.jpg
1541,4994,https://drop.seltu.pl/images/colibra/4994/70163-Choker-z-zawieszka-Vintage-C23LAT87AU-4994-C23/LAT/87AU.jpg
1542,5000,https://drop.seltu.pl/images/colibra/5000/67364-Bransoletka-kwiatuszki-B8155AGBIEL-5000-B8155AG/BIEL.jpg
1543,5001,https://drop.seltu.pl/images/colibra/5001/68268-Bransoletka-kwiatuszki-B8157AGBIEL-5001-B8157AG/BIEL.jpg
1544,5007,https://drop.seltu.pl/images/colibra/5007/67522-Kolczyki-z-sercem-P23LAT67AU-5007-P23/LAT/67AU.jpg
1545,5012,https://drop.seltu.pl/images/colibra/5012/70458-Azurowe-kolczyki-P23LAT78AG-5012-P23/LAT/78AG.jpg
1546,5012,https://drop.seltu.pl/images/colibra/5012/70461-Azurowe-kolczyki-P23LAT78AG-5012-P23/LAT/78AG.jpg
1547,5017,https://drop.seltu.pl/images/colibra/5017/67473-Kolczyki-z-krysztalkami-P8790AG-5017-P8790AG.jpg
1548,5019,https://drop.seltu.pl/images/colibra/5019/67490-Naszyjnik-z-krysztalkami-C87883AG-5019-C8788/3AG.jpg
1549,5022,https://drop.seltu.pl/images/colibra/5022/67751-Bransoletka-z-krysztalami-Preciosa-B8153AG-5022-B8153AG.jpg
1550,5022,https://drop.seltu.pl/images/colibra/5022/67844-Bransoletka-z-krysztalami-Preciosa-B8153AG-5022-B8153AG.jpg
1551,5023,https://drop.seltu.pl/images/colibra/5023/67495-Bransoletka-X-z-krysztalkami-B8154AG-5023-B8154AG.jpg
1552,5024,https://drop.seltu.pl/images/colibra/5024/67498-Naszyjnik-polaczone-X-z-krysztalkami-C8154AG-5024-C8154AG.jpg
1553,5027,https://drop.seltu.pl/images/colibra/5027/67523-Kolczyki-z-krysztalkami-P8877AU-5027-P8877AU.jpg
1554,5028,https://drop.seltu.pl/images/colibra/5028/67739-Kolczyki-zawijasy-z-krysztalami-P8153Ag-5028-P8153AG.jpg
1555,5028,https://drop.seltu.pl/images/colibra/5028/68677-Kolczyki-zawijasy-z-krysztalami-P8153Ag-5028-P8153AG.jpg
1556,5029,https://drop.seltu.pl/images/colibra/5029/67494-Kolczyki-polaczone-X-z-krysztalkami-P8154AG-5029-P8154AG.jpg
1557,5030,https://drop.seltu.pl/images/colibra/5030/67609-Naszyjnik-z-krysztalkami-C8879AU-5030-C8879AU.jpg
1558,5031,https://drop.seltu.pl/images/colibra/5031/67608-Naszyjnik-z-krysztalkami-C8879AG-5031-C8879AG.jpg
1559,5035,https://drop.seltu.pl/images/colibra/5035/67524-Kolczyki-krysztalkami-P8877AG-5035-P8877AG.jpg
1560,4972,https://drop.seltu.pl/images/colibra/4972/67074-Lancuszek-z-kuleczkami-40-cm-C23SET014Au-4972-C23/SET/01/4AU.jpg
1561,5037,https://drop.seltu.pl/images/colibra/5037/70456-Naszyjnik-z-azurem-C23LAT78Ag-5037-C23/LAT/78AG.jpg
1562,5037,https://drop.seltu.pl/images/colibra/5037/70459-Naszyjnik-z-azurem-C23LAT78Ag-5037-C23/LAT/78AG.jpg
1563,5038,https://drop.seltu.pl/images/colibra/5038/70457-Bransoletka-z-azurem-B23LAT78AG-5038-B23/LAT/78AG.jpg
1564,5038,https://drop.seltu.pl/images/colibra/5038/70460-Bransoletka-z-azurem-B23LAT78AG-5038-B23/LAT/78AG.jpg
1565,5040,https://drop.seltu.pl/images/colibra/5040/67361-Kolczyki-z-krysztalkami-Preciosa-P8126AG-5040-P8126AG.jpg
1566,5042,https://drop.seltu.pl/images/colibra/5042/67466-Naszyjnik-z-krysztalkami-Preciosa-C8126Ag-5042-C8126AG.jpg
1567,5052,https://drop.seltu.pl/images/colibra/5052/67606-Bransoletka-identyfikat-dla-dziecka-B23LAT89AU-5052-B23/LAT/89AU.jpg
1568,5052,https://drop.seltu.pl/images/colibra/5052/67607-Bransoletka-identyfikat-dla-dziecka-B23LAT89AU-5052-B23/LAT/89AU.jpg
1569,5052,https://drop.seltu.pl/images/colibra/5052/67626-Bransoletka-identyfikat-dla-dziecka-B23LAT89AU-5052-B23/LAT/89AU.jpg
1570,5052,https://drop.seltu.pl/images/colibra/5052/67627-Bransoletka-identyfikat-dla-dziecka-B23LAT89AU-5052-B23/LAT/89AU.jpg
1571,5053,https://drop.seltu.pl/images/colibra/5053/67604-Bransoletka-identyfikat-dla-dziecka-B23LAT90AU-5053-B23/LAT/90AU.jpg
1572,5053,https://drop.seltu.pl/images/colibra/5053/67605-Bransoletka-identyfikat-dla-dziecka-B23LAT90AU-5053-B23/LAT/90AU.jpg
1573,5053,https://drop.seltu.pl/images/colibra/5053/67624-Bransoletka-identyfikat-dla-dziecka-B23LAT90AU-5053-B23/LAT/90AU.jpg
1574,5053,https://drop.seltu.pl/images/colibra/5053/67625-Bransoletka-identyfikat-dla-dziecka-B23LAT90AU-5053-B23/LAT/90AU.jpg
1575,5055,https://drop.seltu.pl/images/colibra/5055/71050-Naszyjnik-ze-sloncem-HELIOS-C23LAT76AU-5055-C23/LAT/76AU.jpg
1576,5064,https://drop.seltu.pl/images/colibra/5064/68516-Naszyjnik-z-zawieszka-C23LAT991AU-5064-C23/LAT/99/1AU.jpg
1577,5065,https://drop.seltu.pl/images/colibra/5065/68699-Naszyjnik-korona-w-sercu-C23LAT921AU-5065-C23/LAT/92/1AU.jpg
1578,5077,https://drop.seltu.pl/images/colibra/5077/68062-Naszyjnik-z-agatami-i-sercem-BELLA-C23ZWE76Au-5077-C23/ZWE/76AU.jpg
1579,5077,https://drop.seltu.pl/images/colibra/5077/71197-Naszyjnik-z-agatami-i-sercem-BELLA-C23ZWE76Au-5077-C23/ZWE/76AU.jpg
1580,5080,https://drop.seltu.pl/images/colibra/5080/67754-Choker-skorzany-bialy-z-RB-C23LAT105AU-5080-C23/LAT/105AU.jpg
1581,5080,https://drop.seltu.pl/images/colibra/5080/67849-Choker-skorzany-bialy-z-RB-C23LAT105AU-5080-C23/LAT/105AU.jpg
1582,5082,https://drop.seltu.pl/images/colibra/5082/67747-Breloczek-Tata-z-serduszkiem-A23LAT110AU-5082-A23/LAT/110AU.jpg
1583,5082,https://drop.seltu.pl/images/colibra/5082/67839-Breloczek-Tata-z-serduszkiem-A23LAT110AU-5082-A23/LAT/110AU.jpg
1584,5089,https://drop.seltu.pl/images/colibra/5089/67745-Dlugie-kolczyki-z-serduszkami-P21JES90AU-5089-P21/JES/90AU.jpg
1585,5090,https://drop.seltu.pl/images/colibra/5090/68732-Bransoletka-z-krysztalkami-B8789AG-5090-B8789AG.jpg
1586,5094,https://drop.seltu.pl/images/colibra/5094/67922-Kolczyki-recznie-malowane-serduszka-P23MAR03AU-5094-P23/MAR/03AU.jpg
1587,5095,https://drop.seltu.pl/images/colibra/5095/68408-Kolczyki-serduszka-w-kropeczki-P23MAR033AU-5095-P23/MAR/03/3AU.jpg
1588,5096,https://drop.seltu.pl/images/colibra/5096/68286-Kolczyki-czarne-serduszka-P23MAR031AU-5096-P23/MAR/03/1AU.jpg
1589,5097,https://drop.seltu.pl/images/colibra/5097/67924-Kolczyki-rozowe-serduszka-P23MAR032AU-5097-P23/MAR/03/2AU.jpg
1590,5110,https://drop.seltu.pl/images/colibra/5110/69329-Naszyjnik-z-sercem-BELLA-C23ZWE481Au-5110-C23/ZWE/48/1AU.jpg
1591,5112,https://drop.seltu.pl/images/colibra/5112/71070-Naszyjnik-choker-z-sercem-C23lat109AU-5112-C23/LAT/109AU.jpg
1592,5117,https://drop.seltu.pl/images/colibra/5117/68023-Naszyjnik-ze-srednia-koniczynka-z-kolekcji-Summer-Flowers-C23LAT685AU-5117-C23/LAT/68/5AU.jpg
1593,5130,https://drop.seltu.pl/images/colibra/5130/69197-Choker-z-bialym-sercem-C23KOR174AU-5130-C23/KOR/174AU.jpg
1594,5133,https://drop.seltu.pl/images/colibra/5133/70960-Lancuszek-z-duza-grecka-moneta-C22LAT953AU-5133-C22/LAT/95/3AU.jpg
1595,5137,https://drop.seltu.pl/images/colibra/5137/69096-Bransoletka-z-krysztalkow-B22NOG14Au-5137-B22/NOG/14AU.jpg
1596,5137,https://drop.seltu.pl/images/colibra/5137/69107-Bransoletka-z-krysztalkow-B22NOG14Au-5137-B22/NOG/14AU.jpg
1597,5149,https://drop.seltu.pl/images/colibra/5149/68433-Kolczyki-kola-z-mniejszym-sercem-P15TGU1002AU-5149-P15/TGU/100/2AU.jpg
1598,5149,https://drop.seltu.pl/images/colibra/5149/71180-Kolczyki-kola-z-mniejszym-sercem-P15TGU1002AU-5149-P15/TGU/100/2AU.jpg
1599,5153,https://drop.seltu.pl/images/colibra/5153/69113-Naszyjnik-z-serduszkiem-ArcyFisia-C23MAR011AU-5153-C23/MAR/01/1AU.jpg
1600,5154,https://drop.seltu.pl/images/colibra/5154/69132-Naszyjnik-tyl-przod-serca-z-emalia-C23LAT126AU-5154-C23/LAT/126AU.jpg
1601,5155,https://drop.seltu.pl/images/colibra/5155/71129-Naszyjnik-tyl-przod-serca-z-emaliaC23LAT1261AU-5155-C23/LAT/126/1AU.jpg
1602,5156,https://drop.seltu.pl/images/colibra/5156/69088-Dlugie-kolczyki-z-serduszkami-P23LAT1261AU-5156-P23/LAT/126/1AU.jpg
1603,5157,https://drop.seltu.pl/images/colibra/5157/69089-Dlugie-kolczyki-z-serduszkami-P23LAT126AU-5157-P23/LAT/126AU.jpg
1604,5158,https://drop.seltu.pl/images/colibra/5158/68163-Lancuszek-z-serduszkiem-C22LAT851AU-5158-C22/LAT/85/1AU.jpg
1605,5162,https://drop.seltu.pl/images/colibra/5162/69090-Kolczyki-koniczynki-P23LAT1247Au-5162-P23/LAT/124/7AU.jpg
1606,5163,https://drop.seltu.pl/images/colibra/5163/69779-Kolczyki-koniczynki-P23LAT1245Au-5163-P23/LAT/124/5AU.jpg
1607,5165,https://drop.seltu.pl/images/colibra/5165/69420-Naszyjnik-z-sercem-C23LAT94AU-5165-C23/LAT/94AU.jpg
1608,5166,https://drop.seltu.pl/images/colibra/5166/69203-Naszyjnik-z-zawieszka-C23LAT107AU-5166-C23/LAT/107AU.jpg
1609,5168,https://drop.seltu.pl/images/colibra/5168/68313-Pierscionek-falbanka-R23LAT1082AU-5168-R23/LAT/108/2AU.jpg
1610,5172,https://drop.seltu.pl/images/colibra/5172/69526-Bransoletka-z-kulek-B23LAT121Au-5172-B23/LAT/121AU.jpg
1611,5173,https://drop.seltu.pl/images/colibra/5173/69092-Dlugie-kolczyki-z-monetkami-P22MON78AU-5173-P22/MON/78AU.jpg
1612,5174,https://drop.seltu.pl/images/colibra/5174/68902-Bransoletka-na-noge-z-korona-5174-B14361AU.jpg
1613,5178,https://drop.seltu.pl/images/colibra/5178/70192-Naszyjnik-z-sercem-C23LAT125AU-5178-C23/LAT/125AU.jpg
1614,5186,https://drop.seltu.pl/images/colibra/5186/70633-Krotkie-kolczyki-z-serduszkami-P23LAT1263AU-5186-P23/LAT/126/3AU.jpg
1615,5187,https://drop.seltu.pl/images/colibra/5187/69569-Naszyjnik-emaliowane-kwiatki-C23LAT138AU-5187-C23/LAT/138AU.jpg
1616,5192,https://drop.seltu.pl/images/colibra/5192/69137-Naszyjnik-rozowe-kwiatki-C23LAT140Au-5192-C23/LAT/140AU.png
1617,5194,https://drop.seltu.pl/images/colibra/5194/70776-Naszyjnik-z-lilia-wodna-C23LAT1421Au-5194-C23/LAT/142/1AU.jpg
1618,5201,https://drop.seltu.pl/images/colibra/5201/69248-Naszyjnik-tyl-przod-rozowe-serca-C23LAT1262AU-5201-C23/LAT/126/2AU.png
1619,5202,https://drop.seltu.pl/images/colibra/5202/70961-Naszyjnik-przodtyl-z-monetami-C23LAT144Au-5202-C23/LAT/144AU.jpg
1620,5205,https://drop.seltu.pl/images/colibra/5205/69119-Naszyjnik-wazka-z-onyksami-z-kolekcji-Mystical-Moments-C22WAZ181AU-5205-C22/WAŻ/18/1AU.jpg
1621,5238,https://drop.seltu.pl/images/colibra/5238/69709-Naszyjnik-biale-kwiatki-C23LAT146Au-5238-C23/LAT/146AU.png
1622,5248,https://drop.seltu.pl/images/colibra/5248/69637-Pierscionek-pajeczynka-R10163AU-5248-R10163AU.jpg
1623,5249,https://drop.seltu.pl/images/colibra/5249/70145-Kolczyki-kola-z-sercem-P15TGU991AG-5249-P15/TGU/99/1AG.jpg
1624,5271,https://drop.seltu.pl/images/colibra/5271/69774-Naszyjnik-zlote-kwiatki-z-kolekcji-Be-like-a-Barbie-C23LAT147Au-5271-C23/LAT/147AU.png
